File,Step,Summary,Tactic,Technique ID,Technique Name,Platform,Detection Criteria,Category,Calibration Reason,ACW,Red Team Activity,Hosts,Users,Detection ID,Detection Description,Log Source,Event Filter,Data Component
Phase 1.md,Step 3 — Process Herpaderping,CWLHerpaderping kernel32.dll gadget stack spoof on NtCreateUserProcess,Defense Evasion,T1036,Masquerading,Windows,"N/A — C2: stack return-address manipulation occurs in-process on the current thread around the NtCreateUserProcess syscall; CWLHerpaderping plants a fake return address pointing to kernel32.dll (add rsp,28h; ret epilogue gadget) via StackSpoofer.Activate() and restores it after syscall return; the spoofed return address is structurally indistinguishable from a legitimate kernel32.dll call site — kernel-level stack walk sees kernel32.dll as the call origin, which is the expected call origin for a standard CreateProcessW call path; evaluator cannot distinguish the spoofed gadget from a genuine kernel32 call site without call-site whitelist heuristics that require trusting the implant's execution flow",Not Calibrated - Not Benign,C2,Medium,"Before calling `NtCreateUserProcess`, CWLHerpaderping scans the `kernel32.dll` `.text` section for the `add rsp,28h; ret` epilogue (`48 83 C4 28 C3`) and plants a fake return address pointing into that gadget on the current thread stack (`StackSpoofer.Activate`); an EDR that inspects the call stack at syscall time sees `kernel32.dll` as the call origin rather than the loader's private RX page; stack is restored after return (`StackSpoofer.Deactivate`)",IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0355,"Adversary renames LOLBINs or deploys binaries with spoofed file names, internal PE metadata, or misleading icons to appear legitimate. File creation is followed by execution or service registration inconsistent with known usage.",WinEventLog:System,EventCode=7045,Service Creation
Phase 1.md,Step 3 — Process Herpaderping,RuntimeBroker.exe ghost process image path masquerade via RtlCreateProcessParametersEx,Defense Evasion,T1036.005,Masquerading: Match Legitimate Resource Name or Location,Windows,"RuntimeBroker.exe ghost process on IIS01 has PEB ProcessParameters.ImagePathName set to C:\Windows\System32\RuntimeBroker.exe — Sysmon EID 1 records RuntimeBroker.exe as the image name; however the actual section-backed file path at creation time (PS_ATTRIBUTE_IMAGE_NAME) is %TEMP%\HD*.tmp, not System32\RuntimeBroker.exe; in-memory PE at image base is dnscat2 payload, not legitimate RuntimeBroker.exe; process name masquerade confirmed by comparing process creation event image path against in-memory PE identity",Calibrated - Not Benign,-,Medium,"CWLHerpaderping calls `RtlCreateProcessParametersEx` with `RuntimeBroker.exe` path to make the ghost process resemble a trusted Windows component; parameters passed through the `CreateInfo` struct to `NtCreateUserProcess`, which initializes the ghost process PEB internally",IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0983,"Detects processes or binaries executed from trusted directories (e.g., System32) or using trusted names (e.g., svchost.exe) where the metadata, hash, or parent process does not align with legitimate activity patterns.",WinEventLog:Security,EventCode=4688,Process Creation
Phase 1.md,Step 3 — Process Herpaderping,RuntimeBroker.exe ghost process image path masquerade via RtlCreateProcessParametersEx,Defense Evasion,T1036.005,Masquerading: Match Legitimate Resource Name or Location,Windows,"RuntimeBroker.exe ghost process on IIS01 has PEB ProcessParameters.ImagePathName set to C:\Windows\System32\RuntimeBroker.exe — Sysmon EID 1 records RuntimeBroker.exe as the image name; however the actual section-backed file path at creation time (PS_ATTRIBUTE_IMAGE_NAME) is %TEMP%\HD*.tmp, not System32\RuntimeBroker.exe; in-memory PE at image base is dnscat2 payload, not legitimate RuntimeBroker.exe; process name masquerade confirmed by comparing process creation event image path against in-memory PE identity",Calibrated - Not Benign,-,Medium,"CWLHerpaderping calls `RtlCreateProcessParametersEx` with `RuntimeBroker.exe` path to make the ghost process resemble a trusted Windows component; parameters passed through the `CreateInfo` struct to `NtCreateUserProcess`, which initializes the ghost process PEB internally",IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0983,"Detects processes or binaries executed from trusted directories (e.g., System32) or using trusted names (e.g., svchost.exe) where the metadata, hash, or parent process does not align with legitimate activity patterns.",WinEventLog:Sysmon,EventCode=11,File Creation
Phase 1.md,Step 3 — Process Herpaderping,RuntimeBroker.exe ghost process command-line argument spoofing,Defense Evasion,T1564.010,Hide Artifacts: Process Argument Spoofing,Windows,"RuntimeBroker.exe ghost process on IIS01 has spoofed command line in PEB ProcessParameters — Sysmon EID 1 records command line matching legitimate RuntimeBroker.exe invocation (image path as default command line); however in-memory PE at image base is dnscat2 payload, not legitimate RuntimeBroker.exe; command-line-to-binary mismatch confirms process argument spoofing; parameters initialized via RTL_USER_PROC_PARAMS_NORMALIZED in NtCreateUserProcess attribute list — no cross-process memory write required",Not Calibrated - Not Benign,redundant@T1036.005,Medium,CWLHerpaderping passes the `RTL_USER_PROCESS_PARAMETERS` block (containing `RuntimeBroker.exe` image path and spoofed command line) via the `CreateInfo` struct to `NtCreateUserProcess`; the kernel initializes the ghost process PEB with these parameters internally — no cross-process `NtAllocateVirtualMemory` or `NtWriteVirtualMemory` call is made; ghost process PEB reflects `RuntimeBroker.exe` and not the true payload,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0126,"Inconsistencies between process command-line arguments logged at creation time and subsequent process behavior. Defender perspective: monitoring for processes launched in a suspended state, followed by memory modifications (e.g., WriteProcessMemory targeting the PEB) that overwrite arguments before execution resumes. Detection also includes observing anomalous behaviors from processes whose logged arguments do not align with executed activity (e.g., network connections, file writes, or registry modifications).",WinEventLog:Security,EventCode=4688,Process Creation
Phase 1.md,Step 3 — Process Herpaderping,RuntimeBroker.exe ghost process command-line argument spoofing,Defense Evasion,T1564.010,Hide Artifacts: Process Argument Spoofing,Windows,"RuntimeBroker.exe ghost process on IIS01 has spoofed command line in PEB ProcessParameters — Sysmon EID 1 records command line matching legitimate RuntimeBroker.exe invocation (image path as default command line); however in-memory PE at image base is dnscat2 payload, not legitimate RuntimeBroker.exe; command-line-to-binary mismatch confirms process argument spoofing; parameters initialized via RTL_USER_PROC_PARAMS_NORMALIZED in NtCreateUserProcess attribute list — no cross-process memory write required",Not Calibrated - Not Benign,redundant@T1036.005,Medium,CWLHerpaderping passes the `RTL_USER_PROCESS_PARAMETERS` block (containing `RuntimeBroker.exe` image path and spoofed command line) via the `CreateInfo` struct to `NtCreateUserProcess`; the kernel initializes the ghost process PEB with these parameters internally — no cross-process `NtAllocateVirtualMemory` or `NtWriteVirtualMemory` call is made; ghost process PEB reflects `RuntimeBroker.exe` and not the true payload,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0126,"Inconsistencies between process command-line arguments logged at creation time and subsequent process behavior. Defender perspective: monitoring for processes launched in a suspended state, followed by memory modifications (e.g., WriteProcessMemory targeting the PEB) that overwrite arguments before execution resumes. Detection also includes observing anomalous behaviors from processes whose logged arguments do not align with executed activity (e.g., network connections, file writes, or registry modifications).",WinEventLog:Sysmon,EventCode=10,Process Access
Phase 1.md,Step 3 — Process Herpaderping,dnscat2 DnsQuery_W Go stripped binary no debug symbol payload,Defense Evasion,T1027.008,Obfuscated Files or Information: Stripped Payloads,Windows,dnscat2 DnsQuery_W payload binary mapped in RuntimeBroker.exe ghost process on IIS01 has no debug symbols — in-memory PE scan confirms absent or minimal .pdata section and no DWARF/Go symbol table entries; Go runtime symbol walk yields no function name strings beyond Go runtime internals; stripped binary fingerprint verifiable via in-memory YARA scan independently of process identity,Calibrated - Not Benign,-,Medium,dnscat2 DnsQuery_W payload (`cmd/dnscat-dnsapi`) compiled with Go release flags that omit symbol and DWARF information; CWLHerpaderping is a release-built C++ binary with debug info stripped — responders cannot recover function names or source paths from either binary,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0055,Executable or script payloads lacking symbol information and readable strings that are created or dropped by unusual or short-lived processes.,WinEventLog:Sysmon,EventCode=1,Process Creation
Phase 1.md,Step 3 — Process Herpaderping,dnscat2 DnsQuery_W Go stripped binary no debug symbol payload,Defense Evasion,T1027.008,Obfuscated Files or Information: Stripped Payloads,Windows,dnscat2 DnsQuery_W payload binary mapped in RuntimeBroker.exe ghost process on IIS01 has no debug symbols — in-memory PE scan confirms absent or minimal .pdata section and no DWARF/Go symbol table entries; Go runtime symbol walk yields no function name strings beyond Go runtime internals; stripped binary fingerprint verifiable via in-memory YARA scan independently of process identity,Calibrated - Not Benign,-,Medium,dnscat2 DnsQuery_W payload (`cmd/dnscat-dnsapi`) compiled with Go release flags that omit symbol and DWARF information; CWLHerpaderping is a release-built C++ binary with debug info stripped — responders cannot recover function names or source paths from either binary,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0055,Executable or script payloads lacking symbol information and readable strings that are created or dropped by unusual or short-lived processes.,WinEventLog:Sysmon,EventCode=11,File Creation
Phase 1.md,Step 3 — Process Herpaderping,dnscat2 DnsQuery_W IMAGE_SUBSYSTEM_WINDOWS_GUI hidden console suppression,Defense Evasion,T1564.003,Hide Artifacts: Hidden Window,Windows,RuntimeBroker.exe ghost process on IIS01 has PE Subsystem field set to IMAGE_SUBSYSTEM_WINDOWS_GUI (2) — in-memory PE scan of ghost process image base confirms GUI-subsystem flag on a dnscat2 C2 payload that is functionally a command-line tool; Go linker flag -H windowsgui sets Subsystem=2 at compile time to suppress console window creation; a SYSTEM-context process spawned from a temp path bearing the Windows GUI subsystem flag and generating active DNS C2 traffic is an anomalous combination on IIS01,Calibrated - Not Benign,-,Medium,dnscat2 DnsQuery_W payload compiled with Go `-H windowsgui` linker flag setting PE `Subsystem` to `IMAGE_SUBSYSTEM_WINDOWS_GUI (2)` — console window suppressed without requiring `CREATE_NO_WINDOW`; `conhost.exe` never spawned for the `RuntimeBroker.exe` ghost process,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0360,"Suspicious use of scripting parameters or registry edits to hide process windows (e.g., powershell.exe -WindowStyle Hidden, or registry modifications pushing window positions off screen). Defender view: correlation of hidden execution with anomalous process lineage or hVNC-like CreateDesktop API calls.",WinEventLog:Sysmon,EventCode=1,Process Creation
Phase 1.md,Step 3 — Process Herpaderping,dnscat2 DnsQuery_W IMAGE_SUBSYSTEM_WINDOWS_GUI hidden console suppression,Defense Evasion,T1564.003,Hide Artifacts: Hidden Window,Windows,RuntimeBroker.exe ghost process on IIS01 has PE Subsystem field set to IMAGE_SUBSYSTEM_WINDOWS_GUI (2) — in-memory PE scan of ghost process image base confirms GUI-subsystem flag on a dnscat2 C2 payload that is functionally a command-line tool; Go linker flag -H windowsgui sets Subsystem=2 at compile time to suppress console window creation; a SYSTEM-context process spawned from a temp path bearing the Windows GUI subsystem flag and generating active DNS C2 traffic is an anomalous combination on IIS01,Calibrated - Not Benign,-,Medium,dnscat2 DnsQuery_W payload compiled with Go `-H windowsgui` linker flag setting PE `Subsystem` to `IMAGE_SUBSYSTEM_WINDOWS_GUI (2)` — console window suppressed without requiring `CREATE_NO_WINDOW`; `conhost.exe` never spawned for the `RuntimeBroker.exe` ghost process,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0360,"Suspicious use of scripting parameters or registry edits to hide process windows (e.g., powershell.exe -WindowStyle Hidden, or registry modifications pushing window positions off screen). Defender view: correlation of hidden execution with anomalous process lineage or hVNC-like CreateDesktop API calls.",WinEventLog:Sysmon,"EventCode=13, 14",Windows Registry Key Modification
Phase 1.md,Step 4 — DNS C2 Establishment,RuntimeBroker.exe DNS resolver registry enumeration via NameServer key,Discovery,T1012,Query Registry,Windows,RuntimeBroker.exe reads HKLM\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\*\NameServer on IIS01 — RuntimeBroker.exe reading TCP/IP interface configuration registry keys is anomalous for any Windows baseline; Sysmon Event 13 (RegistryEvent) captures the key open attributed to the ghost process,Calibrated - Not Benign,-,Low,dnscat2 enumerates TCP/IP interface GUIDs and reads NameServer/DhcpNameServer registry values to discover the DNS resolver for C2 tunneling,IIS01 (10.12.10.20),NT AUTHORITY\SYSTEM,AN0589,"Registry read access associated with suspicious or non-interactive processes querying system config, installed software, or security settings.",WinEventLog:Sysmon,EventCode=1,Process Creation
